district,date,state,confirmed,active,recovered,deceased,fatality_rate,recovery_rate
Coimbatore,2020-06-11,Tamil Nadu,170,21,148,1,0.0058823529411764705,0.8705882352941177
Coimbatore,2020-06-12,Tamil Nadu,173,24,148,1,0.005780346820809248,0.8554913294797688
Coimbatore,2020-06-13,Tamil Nadu,173,24,149,0,0.0,0.861271676300578
Coimbatore,2020-06-14,Tamil Nadu,176,26,149,1,0.005681818181818182,0.8465909090909091
Coimbatore,2020-06-15,Tamil Nadu,180,30,149,1,0.005555555555555556,0.8277777777777777
Coimbatore,2020-06-16,Tamil Nadu,183,32,150,1,0.00546448087431694,0.819672131147541
Coimbatore,2020-06-17,Tamil Nadu,187,28,158,1,0.0053475935828877,0.8449197860962567
Coimbatore,2020-06-18,Tamil Nadu,211,49,161,1,0.004739336492890996,0.7630331753554502
Coimbatore,2020-06-19,Tamil Nadu,244,82,161,1,0.004098360655737705,0.6598360655737705
Coimbatore,2020-06-20,Tamil Nadu,255,90,164,1,0.00392156862745098,0.6431372549019608
Coimbatore,2020-06-21,Tamil Nadu,268,103,164,1,0.0037313432835820895,0.6119402985074627
Coimbatore,2020-06-22,Tamil Nadu,280,115,164,1,0.0035714285714285713,0.5857142857142857
Coimbatore,2020-06-23,Tamil Nadu,292,127,164,1,0.003424657534246575,0.5616438356164384
Coimbatore,2020-06-24,Tamil Nadu,314,143,170,1,0.0031847133757961785,0.5414012738853503
Coimbatore,2020-06-25,Tamil Nadu,347,171,175,1,0.002881844380403458,0.5043227665706052
Coimbatore,2020-06-26,Tamil Nadu,393,216,176,1,0.002544529262086514,0.44783715012722647
Coimbatore,2020-06-27,Tamil Nadu,428,250,177,1,0.002336448598130841,0.4135514018691589
Coimbatore,2020-06-28,Tamil Nadu,460,275,184,1,0.002173913043478261,0.4
Coimbatore,2020-06-29,Tamil Nadu,528,340,187,1,0.001893939393939394,0.3541666666666667
Coimbatore,2020-06-30,Tamil Nadu,538,332,205,1,0.0018587360594795538,0.38104089219330856
Coimbatore,2020-07-01,Tamil Nadu,561,338,222,1,0.0017825311942959,0.39572192513368987
Coimbatore,2020-07-02,Tamil Nadu,608,376,231,1,0.001644736842105263,0.37993421052631576
Coimbatore,2020-07-03,Tamil Nadu,645,392,252,1,0.0015503875968992248,0.39069767441860465
Coimbatore,2020-07-04,Tamil Nadu,712,436,275,1,0.0014044943820224719,0.3862359550561798
Coimbatore,2020-07-05,Tamil Nadu,741,465,275,1,0.001349527665317139,0.37112010796221323
Coimbatore,2020-07-06,Tamil Nadu,802,526,275,1,0.0012468827930174563,0.3428927680798005
Coimbatore,2020-07-07,Tamil Nadu,839,549,288,2,0.0023837902264600714,0.3432657926102503
Coimbatore,2020-07-08,Tamil Nadu,927,616,308,3,0.003236245954692557,0.33225458468176916
Coimbatore,2020-07-09,Tamil Nadu,1026,703,320,3,0.0029239766081871343,0.31189083820662766
Coimbatore,2020-07-10,Tamil Nadu,1071,745,320,6,0.0056022408963585435,0.2987861811391223
Cuddalore,2020-04-21,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-22,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-23,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-24,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-25,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-26,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-27,Tamil Nadu,26,26,0,0,0.0,0.0
Cuddalore,2020-04-28,Tamil Nadu,26,8,18,0,0.0,0.6923076923076923
Cuddalore,2020-04-29,Tamil Nadu,26,8,18,0,0.0,0.6923076923076923
Cuddalore,2020-04-30,Tamil Nadu,27,6,21,0,0.0,0.7777777777777778
Cuddalore,2020-05-01,Tamil Nadu,28,2,26,0,0.0,0.9285714285714286
Cuddalore,2020-05-02,Tamil Nadu,30,4,26,0,0.0,0.8666666666666667
Cuddalore,2020-05-03,Tamil Nadu,39,13,26,0,0.0,0.6666666666666666
Cuddalore,2020-05-04,Tamil Nadu,161,135,26,0,0.0,0.16149068322981366
Cuddalore,2020-05-05,Tamil Nadu,229,203,26,0,0.0,0.11353711790393013
Cuddalore,2020-05-06,Tamil Nadu,324,298,26,0,0.0,0.08024691358024691
Cuddalore,2020-05-07,Tamil Nadu,356,330,26,0,0.0,0.07303370786516854
Cuddalore,2020-05-08,Tamil Nadu,390,364,26,0,0.0,0.06666666666666667
Cuddalore,2020-05-09,Tamil Nadu,393,366,27,0,0.0,0.06870229007633588
Cuddalore,2020-05-10,Tamil Nadu,394,367,27,0,0.0,0.06852791878172589
Cuddalore,2020-05-11,Tamil Nadu,394,366,27,1,0.0025380710659898475,0.06852791878172589
Cuddalore,2020-05-12,Tamil Nadu,395,366,28,1,0.002531645569620253,0.07088607594936709
Cuddalore,2020-05-13,Tamil Nadu,412,383,28,1,0.0024271844660194173,0.06796116504854369
Cuddalore,2020-05-14,Tamil Nadu,412,383,28,1,0.0024271844660194173,0.06796116504854369
Cuddalore,2020-05-15,Tamil Nadu,416,378,37,1,0.002403846153846154,0.0889423076923077
Cuddalore,2020-05-16,Tamil Nadu,416,164,251,1,0.002403846153846154,0.6033653846153846
Cuddalore,2020-05-17,Tamil Nadu,417,157,259,1,0.002398081534772182,0.6211031175059952
Cuddalore,2020-05-18,Tamil Nadu,418,55,362,1,0.0023923444976076554,0.8660287081339713
Cuddalore,2020-05-19,Tamil Nadu,420,42,377,1,0.002380952380952381,0.8976190476190476
Cuddalore,2020-05-20,Tamil Nadu,420,38,381,1,0.002380952380952381,0.9071428571428571
Cuddalore,2020-05-21,Tamil Nadu,421,19,401,1,0.0023752969121140144,0.9524940617577197
Cuddalore,2020-05-22,Tamil Nadu,421,15,405,1,0.0023752969121140144,0.9619952494061758
Cuddalore,2020-05-23,Tamil Nadu,423,15,407,1,0.002364066193853428,0.9621749408983451
Cuddalore,2020-05-24,Tamil Nadu,427,17,409,1,0.00234192037470726,0.9578454332552693
Cuddalore,2020-05-25,Tamil Nadu,427,12,414,1,0.00234192037470726,0.9695550351288056
Cuddalore,2020-05-26,Tamil Nadu,435,20,414,1,0.0022988505747126436,0.9517241379310345
Cuddalore,2020-05-27,Tamil Nadu,438,21,416,1,0.00228310502283105,0.9497716894977168
Cuddalore,2020-05-28,Tamil Nadu,442,25,416,1,0.0022624434389140274,0.9411764705882353
Cuddalore,2020-05-29,Tamil Nadu,448,28,419,1,0.002232142857142857,0.9352678571428571
Cuddalore,2020-05-30,Tamil Nadu,454,33,420,1,0.0022026431718061676,0.9251101321585903
Cuddalore,2020-05-31,Tamil Nadu,462,41,420,1,0.0021645021645021645,0.9090909090909091
Cuddalore,2020-06-01,Tamil Nadu,463,41,421,1,0.0021598272138228943,0.9092872570194385
Cuddalore,2020-06-02,Tamil Nadu,464,42,421,1,0.0021551724137931034,0.9073275862068966
Cuddalore,2020-06-03,Tamil Nadu,470,37,432,1,0.002127659574468085,0.9191489361702128
Cuddalore,2020-06-04,Tamil Nadu,472,39,432,1,0.00211864406779661,0.9152542372881356
Cuddalore,2020-06-05,Tamil Nadu,475,39,435,1,0.002105263157894737,0.9157894736842105
Cuddalore,2020-06-06,Tamil Nadu,476,36,439,1,0.0021008403361344537,0.9222689075630253
Cuddalore,2020-06-07,Tamil Nadu,482,38,443,1,0.002074688796680498,0.9190871369294605
Cuddalore,2020-06-08,Tamil Nadu,491,39,451,1,0.002036659877800407,0.9185336048879837
Cuddalore,2020-06-09,Tamil Nadu,491,36,454,1,0.002036659877800407,0.924643584521385
Cuddalore,2020-06-10,Tamil Nadu,498,42,455,1,0.002008032128514056,0.9136546184738956
Cuddalore,2020-06-11,Tamil Nadu,517,61,455,1,0.0019342359767891683,0.8800773694390716
Cuddalore,2020-06-12,Tamil Nadu,521,65,455,1,0.0019193857965451055,0.8733205374280231
Cuddalore,2020-06-13,Tamil Nadu,533,77,455,1,0.001876172607879925,0.8536585365853658
Cuddalore,2020-06-14,Tamil Nadu,533,77,455,1,0.001876172607879925,0.8536585365853658
Cuddalore,2020-06-15,Tamil Nadu,560,103,456,1,0.0017857142857142857,0.8142857142857143
Cuddalore,2020-06-16,Tamil Nadu,568,111,456,1,0.0017605633802816902,0.8028169014084507
Cuddalore,2020-06-17,Tamil Nadu,645,175,469,1,0.0015503875968992248,0.7271317829457364
Cuddalore,2020-06-18,Tamil Nadu,646,172,472,2,0.0030959752321981426,0.7306501547987616
Cuddalore,2020-06-19,Tamil Nadu,647,169,475,3,0.00463678516228748,0.7341576506955177
Cuddalore,2020-06-20,Tamil Nadu,663,181,479,3,0.004524886877828055,0.722473604826546
Cuddalore,2020-06-21,Tamil Nadu,765,283,479,3,0.00392156862745098,0.6261437908496732
Cuddalore,2020-06-22,Tamil Nadu,823,328,492,3,0.0036452004860267314,0.5978128797083839
Cuddalore,2020-06-23,Tamil Nadu,850,336,509,5,0.0058823529411764705,0.5988235294117648
Cuddalore,2020-06-24,Tamil Nadu,892,365,522,5,0.005605381165919282,0.5852017937219731
Cuddalore,2020-06-25,Tamil Nadu,912,377,530,5,0.005482456140350877,0.581140350877193
Cuddalore,2020-06-26,Tamil Nadu,929,389,535,5,0.005382131324004306,0.5758880516684607
Cuddalore,2020-06-27,Tamil Nadu,940,378,557,5,0.005319148936170213,0.5925531914893617
Cuddalore,2020-06-28,Tamil Nadu,982,358,619,5,0.0050916496945010185,0.630346232179226
Cuddalore,2020-06-29,Tamil Nadu,1007,371,631,5,0.004965243296921549,0.6266137040714995
Cuddalore,2020-06-30,Tamil Nadu,1073,427,641,5,0.004659832246039142,0.5973904939422181
Cuddalore,2020-07-01,Tamil Nadu,1081,350,726,5,0.004625346901017576,0.6716003700277521
Cuddalore,2020-07-02,Tamil Nadu,1124,344,775,5,0.004448398576512456,0.6895017793594306
Cuddalore,2020-07-03,Tamil Nadu,1143,325,813,5,0.004374453193350831,0.7112860892388452
Cuddalore,2020-07-04,Tamil Nadu,1218,357,856,5,0.004105090311986864,0.7027914614121511
Cuddalore,2020-07-05,Tamil Nadu,1257,365,887,5,0.003977724741447892,0.705648369132856
Cuddalore,2020-07-06,Tamil Nadu,1277,378,894,5,0.003915426781519186,0.7000783085356304
Cuddalore,2020-07-07,Tamil Nadu,1342,410,927,5,0.0037257824143070045,0.6907600596125186
Cuddalore,2020-07-08,Tamil Nadu,1413,440,968,5,0.003538570417551309,0.6850672328379335
Cuddalore,2020-07-09,Tamil Nadu,1480,486,989,5,0.0033783783783783786,0.6682432432432432
Cuddalore,2020-07-10,Tamil Nadu,1493,463,1025,5,0.003348961821835231,0.6865371734762223
Dindigul,2020-04-21,Tamil Nadu,76,76,0,0,0.0,0.0
Dindigul,2020-04-22,Tamil Nadu,77,77,0,0,0.0,0.0
Dindigul,2020-04-23,Tamil Nadu,80,80,0,0,0.0,0.0
Dindigul,2020-04-24,Tamil Nadu,80,80,0,0,0.0,0.0
Dindigul,2020-04-25,Tamil Nadu,80,80,0,0,0.0,0.0
Dindigul,2020-04-26,Tamil Nadu,80,80,0,0,0.0,0.0
Dindigul,2020-04-27,Tamil Nadu,80,80,0,0,0.0,0.0
Dindigul,2020-04-28,Tamil Nadu,80,18,62,0,0.0,0.775
Dindigul,2020-04-29,Tamil Nadu,80,13,66,1,0.0125,0.825
Dindigul,2020-04-30,Tamil Nadu,80,8,71,1,0.0125,0.8875
Dindigul,2020-05-01,Tamil Nadu,81,9,71,1,0.012345679012345678,0.8765432098765432
Dindigul,2020-05-02,Tamil Nadu,81,8,72,1,0.012345679012345678,0.8888888888888888
Dindigul,2020-05-03,Tamil Nadu,81,8,72,1,0.012345679012345678,0.8888888888888888
Dindigul,2020-05-04,Tamil Nadu,91,18,72,1,0.01098901098901099,0.7912087912087912
Dindigul,2020-05-05,Tamil Nadu,98,24,73,1,0.01020408163265306,0.7448979591836735
Dindigul,2020-05-06,Tamil Nadu,107,31,75,1,0.009345794392523364,0.7009345794392523
Dindigul,2020-05-07,Tamil Nadu,107,31,75,1,0.009345794392523364,0.7009345794392523
Dindigul,2020-05-08,Tamil Nadu,107,27,79,1,0.009345794392523364,0.7383177570093458
Dindigul,2020-05-09,Tamil Nadu,108,28,79,1,0.009259259259259259,0.7314814814814815
Dindigul,2020-05-10,Tamil Nadu,108,28,79,1,0.009259259259259259,0.7314814814814815
Dindigul,2020-05-11,Tamil Nadu,109,29,79,1,0.009174311926605505,0.7247706422018348
Dindigul,2020-05-12,Tamil Nadu,111,31,79,1,0.009009009009009009,0.7117117117117117
Dindigul,2020-05-13,Tamil Nadu,111,31,79,1,0.009009009009009009,0.7117117117117117
Dindigul,2020-05-14,Tamil Nadu,112,31,80,1,0.008928571428571428,0.7142857142857143
Dindigul,2020-05-15,Tamil Nadu,114,30,83,1,0.008771929824561403,0.7280701754385965
Dindigul,2020-05-16,Tamil Nadu,121,25,95,1,0.008264462809917356,0.7851239669421488
Dindigul,2020-05-17,Tamil Nadu,121,23,97,1,0.008264462809917356,0.8016528925619835
Dindigul,2020-05-18,Tamil Nadu,123,25,97,1,0.008130081300813009,0.7886178861788617
Dindigul,2020-05-19,Tamil Nadu,126,19,106,1,0.007936507936507936,0.8412698412698413
Dindigul,2020-05-20,Tamil Nadu,127,20,106,1,0.007874015748031496,0.8346456692913385
Dindigul,2020-05-21,Tamil Nadu,132,25,106,1,0.007575757575757576,0.803030303030303
Dindigul,2020-05-22,Tamil Nadu,133,26,106,1,0.007518796992481203,0.7969924812030075
Dindigul,2020-05-23,Tamil Nadu,133,26,106,1,0.007518796992481203,0.7969924812030075
Dindigul,2020-05-24,Tamil Nadu,133,22,110,1,0.007518796992481203,0.8270676691729323
Dindigul,2020-05-25,Tamil Nadu,133,22,110,1,0.007518796992481203,0.8270676691729323
Dindigul,2020-05-26,Tamil Nadu,134,21,112,1,0.007462686567164179,0.835820895522388
Dindigul,2020-05-27,Tamil Nadu,134,21,112,1,0.007462686567164179,0.835820895522388
Dindigul,2020-05-28,Tamil Nadu,138,25,112,1,0.007246376811594203,0.8115942028985508
Dindigul,2020-05-29,Tamil Nadu,138,17,120,1,0.007246376811594203,0.8695652173913043
Dindigul,2020-05-30,Tamil Nadu,138,17,120,1,0.007246376811594203,0.8695652173913043
Dindigul,2020-05-31,Tamil Nadu,139,16,122,1,0.007194244604316547,0.8776978417266187
Dindigul,2020-06-01,Tamil Nadu,144,20,122,2,0.013888888888888888,0.8472222222222222
Dindigul,2020-06-02,Tamil Nadu,146,21,123,2,0.0136986301369863,0.8424657534246576
Dindigul,2020-06-03,Tamil Nadu,146,21,123,2,0.0136986301369863,0.8424657534246576
Dindigul,2020-06-04,Tamil Nadu,148,22,124,2,0.013513513513513514,0.8378378378378378
Dindigul,2020-06-05,Tamil Nadu,151,25,124,2,0.013245033112582781,0.8211920529801324
Dindigul,2020-06-06,Tamil Nadu,156,30,124,2,0.01282051282051282,0.7948717948717948
Dindigul,2020-06-07,Tamil Nadu,167,41,124,2,0.011976047904191617,0.7425149700598802
Dindigul,2020-06-08,Tamil Nadu,176,50,124,2,0.011363636363636364,0.7045454545454546
Dindigul,2020-06-09,Tamil Nadu,182,53,127,2,0.01098901098901099,0.6978021978021978
Dindigul,2020-06-10,Tamil Nadu,185,43,140,2,0.010810810810810811,0.7567567567567568
Dindigul,2020-06-11,Tamil Nadu,196,51,143,2,0.01020408163265306,0.7295918367346939
Dindigul,2020-06-12,Tamil Nadu,198,51,145,2,0.010101010101010102,0.7323232323232324
Dindigul,2020-06-13,Tamil Nadu,207,58,147,2,0.00966183574879227,0.7101449275362319
Dindigul,2020-06-14,Tamil Nadu,218,59,157,2,0.009174311926605505,0.7201834862385321
Dindigul,2020-06-15,Tamil Nadu,220,45,173,2,0.00909090909090909,0.7863636363636364
Dindigul,2020-06-16,Tamil Nadu,234,55,177,2,0.008547008547008548,0.7564102564102564
Dindigul,2020-06-17,Tamil Nadu,249,67,179,3,0.012048192771084338,0.7188755020080321
Dindigul,2020-06-18,Tamil Nadu,250,62,185,3,0.012,0.74
Dindigul,2020-06-19,Tamil Nadu,272,70,198,4,0.014705882352941176,0.7279411764705882
Dindigul,2020-06-20,Tamil Nadu,278,72,202,4,0.014388489208633094,0.7266187050359713
Dindigul,2020-06-21,Tamil Nadu,305,90,211,4,0.013114754098360656,0.6918032786885245
Dindigul,2020-06-22,Tamil Nadu,312,95,213,4,0.01282051282051282,0.6826923076923077
Dindigul,2020-06-23,Tamil Nadu,357,133,220,4,0.011204481792717087,0.6162464985994398
Dindigul,2020-06-24,Tamil Nadu,367,139,224,4,0.010899182561307902,0.6103542234332425
Dindigul,2020-06-25,Tamil Nadu,377,129,244,4,0.010610079575596816,0.6472148541114059
Dindigul,2020-06-26,Tamil Nadu,344,109,231,4,0.011627906976744186,0.6715116279069767
Dindigul,2020-06-27,Tamil Nadu,369,133,231,5,0.013550135501355014,0.6260162601626016
Dindigul,2020-06-28,Tamil Nadu,370,127,237,6,0.016216216216216217,0.6405405405405405
Dindigul,2020-06-29,Tamil Nadu,438,176,256,6,0.0136986301369863,0.5844748858447488
Dindigul,2020-06-30,Tamil Nadu,472,189,277,6,0.012711864406779662,0.586864406779661
Dindigul,2020-07-01,Tamil Nadu,507,215,286,6,0.011834319526627219,0.5641025641025641
Dindigul,2020-07-02,Tamil Nadu,601,295,300,6,0.009983361064891847,0.49916805324459235
Dindigul,2020-07-03,Tamil Nadu,618,301,310,7,0.011326860841423949,0.5016181229773463
Dindigul,2020-07-04,Tamil Nadu,633,311,315,7,0.011058451816745656,0.4976303317535545
Dindigul,2020-07-05,Tamil Nadu,704,373,324,7,0.009943181818181818,0.4602272727272727
Dindigul,2020-07-06,Tamil Nadu,725,371,347,7,0.009655172413793104,0.4786206896551724
Dindigul,2020-07-07,Tamil Nadu,730,358,365,7,0.009589041095890411,0.5
Dindigul,2020-07-08,Tamil Nadu,739,321,410,8,0.010825439783491205,0.5548037889039242
Dindigul,2020-07-09,Tamil Nadu,742,300,434,8,0.01078167115902965,0.5849056603773585
Dindigul,2020-07-10,Tamil Nadu,750,282,460,8,0.010666666666666666,0.6133333333333333
Erode,2020-04-21,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-22,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-23,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-24,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-25,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-26,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-27,Tamil Nadu,70,70,0,0,0.0,0.0
Erode,2020-04-28,Tamil Nadu,70,5,64,1,0.014285714285714285,0.9142857142857143
Erode,2020-04-29,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-04-30,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-01,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-02,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-03,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-04,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-05,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-06,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-07,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-08,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-09,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-10,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-11,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-12,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-13,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-14,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-15,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-16,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-17,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-18,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-19,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-20,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-21,Tamil Nadu,70,0,69,1,0.014285714285714285,0.9857142857142858
Erode,2020-05-22,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-23,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-24,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-25,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-26,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-27,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-28,Tamil Nadu,71,1,69,1,0.014084507042253521,0.971830985915493
Erode,2020-05-29,Tamil Nadu,72,2,69,1,0.013888888888888888,0.9583333333333334
Erode,2020-05-30,Tamil Nadu,72,2,69,1,0.013888888888888888,0.9583333333333334
Erode,2020-05-31,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-01,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-02,Tamil Nadu,74,3,70,1,0.013513513513513514,0.9459459459459459
Erode,2020-06-03,Tamil Nadu,74,3,70,1,0.013513513513513514,0.9459459459459459
Erode,2020-06-04,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-05,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-06,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-07,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-08,Tamil Nadu,75,4,70,1,0.013333333333333334,0.9333333333333333
Erode,2020-06-09,Tamil Nadu,73,2,70,1,0.0136986301369863,0.958904109589041
Erode,2020-06-10,Tamil Nadu,74,3,70,1,0.013513513513513514,0.9459459459459459
Erode,2020-06-11,Tamil Nadu,74,3,70,1,0.013513513513513514,0.9459459459459459
Erode,2020-06-12,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-13,Tamil Nadu,72,1,70,1,0.013888888888888888,0.9722222222222222
Erode,2020-06-14,Tamil Nadu,73,2,70,1,0.0136986301369863,0.958904109589041
Erode,2020-06-15,Tamil Nadu,73,2,70,1,0.0136986301369863,0.958904109589041
Erode,2020-06-16,Tamil Nadu,73,2,70,1,0.0136986301369863,0.958904109589041
Erode,2020-06-17,Tamil Nadu,73,1,71,1,0.0136986301369863,0.9726027397260274
Erode,2020-06-18,Tamil Nadu,76,4,71,1,0.013157894736842105,0.9342105263157895
Erode,2020-06-19,Tamil Nadu,79,6,72,1,0.012658227848101266,0.9113924050632911
Erode,2020-06-20,Tamil Nadu,78,5,72,1,0.01282051282051282,0.9230769230769231
Erode,2020-06-21,Tamil Nadu,85,12,72,1,0.011764705882352941,0.8470588235294118
Erode,2020-06-22,Tamil Nadu,83,10,72,1,0.012048192771084338,0.8674698795180723
Erode,2020-06-23,Tamil Nadu,87,14,72,1,0.011494252873563218,0.8275862068965517
Erode,2020-06-24,Tamil Nadu,89,15,72,2,0.02247191011235955,0.8089887640449438
Erode,2020-06-25,Tamil Nadu,96,22,72,2,0.020833333333333332,0.75
Erode,2020-06-26,Tamil Nadu,100,24,74,2,0.02,0.74
Erode,2020-06-27,Tamil Nadu,112,35,74,3,0.026785714285714284,0.6607142857142857
Erode,2020-06-28,Tamil Nadu,124,46,75,3,0.024193548387096774,0.6048387096774194
Erode,2020-06-29,Tamil Nadu,136,55,77,4,0.029411764705882353,0.5661764705882353
Erode,2020-06-30,Tamil Nadu,157,73,80,4,0.025477707006369428,0.5095541401273885
Erode,2020-07-01,Tamil Nadu,176,92,80,4,0.022727272727272728,0.45454545454545453
Erode,2020-07-02,Tamil Nadu,191,107,80,4,0.020942408376963352,0.418848167539267
Erode,2020-07-03,Tamil Nadu,206,121,80,5,0.024271844660194174,0.3883495145631068
Erode,2020-07-04,Tamil Nadu,222,136,81,5,0.02252252252252252,0.36486486486486486
Erode,2020-07-05,Tamil Nadu,248,162,81,5,0.020161290322580645,0.32661290322580644
Erode,2020-07-06,Tamil Nadu,288,200,83,5,0.017361111111111112,0.2881944444444444
Erode,2020-07-07,Tamil Nadu,286,196,85,5,0.017482517482517484,0.2972027972027972
Erode,2020-07-08,Tamil Nadu,296,206,85,5,0.016891891891891893,0.28716216216216217
Erode,2020-07-09,Tamil Nadu,313,211,97,5,0.01597444089456869,0.30990415335463256
Erode,2020-07-10,Tamil Nadu,327,221,100,6,0.01834862385321101,0.3058103975535168
Kallakurichi,2020-04-21,Tamil Nadu,5,5,0,0,0.0,0.0
